Serial_No,Shop_ID,Product_ID,Quantity_Sold_per_week,Sales_per-Week,Profit_per_week
19981,SH1890,S1,130,8450,3900
19982,SH1890,S2,57,3420,1254
19983,SH1890,B01,115,4600,1725
19984,SH1890,B03,121,1210,484
19985,SH1890,D09,67,4690,1474
19986,SH1890,B04,98,8820,4018
19987,SH1890,B09,103,1545,412
19988,SH1891,D04,124,12400,5704
19989,SH1891,D06,94,3290,1598
19990,SH1891,D08,79,12640,2370
19991,SH1891,S1,108,7020,3240
19992,SH1891,B01,117,4680,1755
19993,SH1891,B03,124,1240,496
19994,SH1891,D09,107,7490,2354
19995,SH1891,B04,127,11430,5207
19996,SH1891,B09,109,1635,436
19997,SH1892,S1,53,3445,1590
19998,SH1892,D09,116,8120,2552
19999,SH1892,B04,91,8190,3731
20000,SH1892,B09,71,1065,284
20001,SH1893,D04,63,6300,2898
20002,SH1893,D06,56,1960,952
20003,SH1893,D08,51,3825,1632
20004,SH1893,D09,91,3640,910
20005,SH1893,D08,95,15200,2850
20006,SH1893,S1,107,6955,3210
20007,SH1893,S2,123,7380,2706
20008,SH1893,B01,82,3280,1230
20009,SH1893,B03,130,1300,520
20010,SH1893,D09,126,8820,2772
20011,SH1893,B04,77,6930,3157
20012,SH1893,B09,103,1545,412
20013,SH1894,D02,130,6500,2210
20014,SH1894,D06,80,2800,1360
20015,SH1894,D08,130,20800,3900
20016,SH1894,S1,64,4160,1920
20017,SH1894,S2,116,6960,2552
20018,SH1894,B01,74,2960,1110
20019,SH1894,B03,103,1030,412
20020,SH1894,D09,62,4340,1364
20021,SH1894,B04,123,11070,5043
20022,SH1894,B06,129,3870,1419
20023,SH1894,D10,110,2750,1210
20024,SH1894,B09,120,1800,480
20025,SH1895,D08,54,8640,1620
20026,SH1895,S1,68,4420,2040
20027,SH1895,S2,51,3060,1122
20028,SH1895,B01,109,4360,1635
20029,SH1895,B03,130,1300,520
20030,SH1895,D09,104,7280,2288
20031,SH1895,B04,55,4950,2255
20032,SH1895,D10,95,2375,1045
20033,SH1895,B09,65,975,260
20034,SH1896,D02,93,4650,1581
20035,SH1896,D06,55,1925,935
20036,SH1896,S1,130,8450,3900
20037,SH1896,S2,104,6240,2288
20038,SH1896,B01,52,2080,780
20039,SH1896,B03,90,900,360
20040,SH1896,D09,127,8890,2794
20041,SH1896,B04,87,7830,3567
20042,SH1896,B06,68,2040,748
20043,SH1896,D10,125,3125,1375
20044,SH1896,B09,60,900,240
20045,SH1897,D01,76,4560,1520
20046,SH1897,D02,53,2650,901
20047,SH1897,D04,73,7300,3358
20048,SH1897,D06,127,4445,2159
20049,SH1897,D08,126,20160,3780
20050,SH1897,S1,74,4810,2220
20051,SH1897,S2,80,4800,1760
20052,SH1897,B01,81,3240,1215
20053,SH1897,B03,65,650,260
20054,SH1897,D09,122,8540,2684
20055,SH1897,B04,102,9180,4182
20056,SH1897,D10,113,2825,1243
20057,SH1897,B09,124,1860,496
20058,SH1898,D06,56,1960,952
20059,SH1898,D08,125,20000,3750
20060,SH1898,S1,89,5785,2670
20061,SH1898,S2,55,3300,1210
20062,SH1898,B01,84,3360,1260
20063,SH1898,B03,115,1150,460
20064,SH1898,D09,90,6300,1980
20065,SH1898,B06,50,1500,550
20066,SH1898,B09,96,1440,384
20067,SH1899,D04,129,12900,5934
20068,SH1899,D06,118,4130,2006
20069,SH1899,S1,74,4810,2220
20070,SH1899,S2,91,5460,2002
20071,SH1899,B01,94,3760,1410
20072,SH1899,B03,118,1180,472
20073,SH1899,D09,117,8190,2574
20074,SH1899,B04,63,5670,2583
20075,SH1899,B06,110,3300,1210
20076,SH1899,D10,123,3075,1353
20077,SH1899,B09,108,1620,432
20078,SH1900,D02,86,4300,1462
20079,SH1900,D08,56,8960,1680
20080,SH1900,S1,96,6240,2880
20081,SH1900,S2,105,6300,2310
20082,SH1900,B01,113,4520,1695
20083,SH1900,B03,87,870,348
20084,SH1900,D09,112,7840,2464
20085,SH1900,B04,70,6300,2870
20086,SH1900,B06,89,2670,979
20087,SH1900,B09,85,1275,340
20088,SH1901,D01,73,4380,1460
20089,SH1901,D02,107,5350,1819
20090,SH1901,D04,88,8800,4048
20091,SH1901,D06,65,2275,1105
20092,SH1901,D08,99,7425,3168
20093,SH1901,D09,90,3600,900
20094,SH1901,D08,57,9120,1710
20095,SH1901,S1,88,5720,2640
20096,SH1901,S2,105,6300,2310
20097,SH1901,B01,126,5040,1890
20098,SH1901,B03,65,650,260
20099,SH1901,D09,100,7000,2200
20100,SH1901,B04,111,9990,4551
20101,SH1901,B05,81,1620,648
20102,SH1901,B06,63,1890,693
20103,SH1901,D10,52,1300,572
20104,SH1901,B09,106,1590,424
20105,SH1902,D08,91,14560,2730
20106,SH1902,S1,77,5005,2310
20107,SH1902,S2,115,6900,2530
20108,SH1902,B01,87,3480,1305
20109,SH1902,B03,53,530,212
20110,SH1902,D09,111,7770,2442
20111,SH1902,B04,57,5130,2337
20112,SH1902,B09,77,1155,308
20113,SH1903,D04,121,12100,5566
20114,SH1903,D06,98,3430,1666
20115,SH1903,D08,94,7050,3008
20116,SH1903,S1,123,7995,3690
20117,SH1903,S2,69,4140,1518
20118,SH1903,B01,84,3360,1260
20119,SH1903,B03,97,970,388
20120,SH1903,D09,99,6930,2178
20121,SH1903,B04,94,8460,3854
20122,SH1903,B09,71,1065,284
20123,SH1904,D02,50,2500,850
20124,SH1904,D04,70,7000,3220
20125,SH1904,D06,94,3290,1598
20126,SH1904,D08,127,20320,3810
20127,SH1904,S1,111,7215,3330
20128,SH1904,S2,91,5460,2002
20129,SH1904,B01,89,3560,1335
20130,SH1904,B03,99,990,396
20131,SH1904,D09,92,6440,2024
20132,SH1904,B04,88,7920,3608
20133,SH1904,B09,115,1725,460
20134,SH1905,D02,80,4000,1360
20135,SH1905,D04,97,9700,4462
20136,SH1905,D06,56,1960,952
20137,SH1905,S1,110,7150,3300
20138,SH1905,S2,65,3900,1430
20139,SH1905,B01,58,2320,870
20140,SH1905,B03,75,750,300
20141,SH1905,D09,66,4620,1452
20142,SH1905,B04,91,8190,3731
20143,SH1905,D10,78,1950,858
20144,SH1906,B01,52,2080,780
20145,SH1906,B03,72,720,288
20146,SH1906,D09,78,5460,1716
20147,SH1906,B09,54,810,216
20148,SH1907,D02,64,3200,1088
20149,SH1907,D04,75,7500,3450
20150,SH1907,D06,122,4270,2074
20151,SH1907,D08,115,8625,3680
20152,SH1907,S1,80,5200,2400
20153,SH1907,S2,75,4500,1650
20154,SH1907,B01,84,3360,1260
20155,SH1907,B03,73,730,292
20156,SH1907,D09,115,8050,2530
20157,SH1907,B04,90,8100,3690
20158,SH1907,B06,108,3240,1188
20159,SH1907,D10,102,2550,1122
20160,SH1907,B09,66,990,264
20161,SH1908,D01,120,7200,2400
20162,SH1908,D04,51,5100,2346
20163,SH1908,D06,65,2275,1105
20164,SH1908,D08,90,6750,2880
20165,SH1908,D08,127,20320,3810
20166,SH1908,S1,74,4810,2220
20167,SH1908,S2,64,3840,1408
20168,SH1908,B01,106,4240,1590
20169,SH1908,B03,123,1230,492
20170,SH1908,D09,83,5810,1826
20171,SH1908,B04,125,11250,5125
20172,SH1908,B06,76,2280,836
20173,SH1908,D10,102,2550,1122
20174,SH1908,B09,54,810,216
20175,SH1909,D02,109,5450,1853
20176,SH1909,S1,129,8385,3870
20177,SH1909,S2,126,7560,2772
20178,SH1909,B01,120,4800,1800
20179,SH1909,B03,129,1290,516
20180,SH1909,D09,72,5040,1584
20181,SH1909,B04,58,5220,2378
20182,SH1909,D10,72,1800,792
20183,SH1909,B09,99,1485,396
20184,SH1910,S1,70,4550,2100
20185,SH1910,S2,58,3480,1276
20186,SH1910,B01,78,3120,1170
20187,SH1910,B03,107,1070,428
20188,SH1910,D09,108,7560,2376
20189,SH1910,B04,126,11340,5166
20190,SH1910,B09,60,900,240
20191,SH1911,D04,100,10000,4600
20192,SH1911,D06,115,4025,1955
20193,SH1911,D08,107,8025,3424
20194,SH1911,D08,55,8800,1650
20195,SH1911,S1,75,4875,2250
20196,SH1911,S2,122,7320,2684
20197,SH1911,B01,93,3720,1395
20198,SH1911,B03,103,1030,412
20199,SH1911,D09,86,6020,1892
20200,SH1911,B04,54,4860,2214
20201,SH1911,B06,74,2220,814
20202,SH1911,D10,75,1875,825
20203,SH1911,B09,102,1530,408
20204,SH1912,S1,66,4290,1980
20205,SH1912,S2,101,6060,2222
20206,SH1912,B01,92,3680,1380
20207,SH1912,B03,83,830,332
20208,SH1912,D09,67,4690,1474
20209,SH1912,B04,105,9450,4305
20210,SH1912,B09,54,810,216
20211,SH1913,D04,119,11900,5474
20212,SH1913,D06,88,3080,1496
20213,SH1913,D08,51,8160,1530
20214,SH1913,S1,85,5525,2550
20215,SH1913,S2,60,3600,1320
20216,SH1913,B01,119,4760,1785
20217,SH1913,B03,101,1010,404
20218,SH1913,D09,82,5740,1804
20219,SH1913,B04,94,8460,3854
20220,SH1913,B06,126,3780,1386
20221,SH1913,B09,92,1380,368
20222,SH1914,D04,73,7300,3358
20223,SH1914,D06,71,2485,1207
20224,SH1914,D08,71,11360,2130
20225,SH1914,S1,88,5720,2640
20226,SH1914,S2,67,4020,1474
20227,SH1914,B01,96,3840,1440
20228,SH1914,B03,98,980,392
20229,SH1914,D09,94,6580,2068
20230,SH1914,B04,55,4950,2255
20231,SH1914,B09,122,1830,488
20232,SH1915,D03,127,6350,2540
20233,SH1915,D06,76,2660,1292
20234,SH1915,S1,74,4810,2220
20235,SH1915,S2,108,6480,2376
20236,SH1915,B01,117,4680,1755
20237,SH1915,B03,122,1220,488
20238,SH1915,D09,106,7420,2332
20239,SH1915,B06,84,2520,924
20240,SH1915,D10,57,1425,627
20241,SH1915,B09,74,1110,296
20242,SH1916,S1,113,7345,3390
20243,SH1916,S2,98,5880,2156
20244,SH1916,B01,82,3280,1230
20245,SH1916,B03,98,980,392
20246,SH1916,D09,87,6090,1914
20247,SH1916,B04,78,7020,3198
20248,SH1916,B09,87,1305,348
20249,SH1917,D01,110,6600,2200
20250,SH1917,D02,98,4900,1666
20251,SH1917,S1,88,5720,2640
20252,SH1917,S2,115,6900,2530
20253,SH1917,B01,100,4000,1500
20254,SH1917,B03,117,1170,468
20255,SH1917,D09,53,3710,1166
20256,SH1917,B04,67,6030,2747
20257,SH1917,B09,66,990,264
20258,SH1918,D08,96,15360,2880
20259,SH1918,S1,84,5460,2520
20260,SH1918,S2,109,6540,2398
20261,SH1918,B01,107,4280,1605
20262,SH1918,B03,107,1070,428
20263,SH1918,D09,115,8050,2530
20264,SH1918,B04,121,10890,4961
20265,SH1918,B09,79,1185,316
20266,SH1919,D01,58,3480,1160
20267,SH1919,D02,81,4050,1377
20268,SH1919,D03,126,6300,2520
20269,SH1919,D04,123,12300,5658
20270,SH1919,D06,74,2590,1258
20271,SH1919,D08,96,7200,3072
20272,SH1919,D09,116,4640,1160
20273,SH1919,D08,96,15360,2880
20274,SH1919,S1,122,7930,3660
20275,SH1919,S2,128,7680,2816
20276,SH1919,B01,102,4080,1530
20277,SH1919,B03,96,960,384
20278,SH1919,D09,111,7770,2442
20279,SH1919,B04,114,10260,4674
20280,SH1919,B05,123,2460,984
20281,SH1919,B06,112,3360,1232
20282,SH1919,D10,83,2075,913
20283,SH1919,B08,62,4960,930
20284,SH1919,B09,52,780,208
20285,SH1920,D01,59,3540,1180
20286,SH1920,D02,113,5650,1921
20287,SH1920,D03,59,2950,1180
20288,SH1920,D04,122,12200,5612
20289,SH1920,D06,99,3465,1683
20290,SH1920,D08,77,5775,2464
20291,SH1920,D09,91,3640,910
20292,SH1920,D08,79,12640,2370
20293,SH1920,S1,110,7150,3300
20294,SH1920,S2,89,5340,1958
20295,SH1920,B01,69,2760,1035
20296,SH1920,B03,114,1140,456
20297,SH1920,D09,97,6790,2134
20298,SH1920,B04,58,5220,2378
20299,SH1920,B05,100,2000,800
20300,SH1920,B06,97,2910,1067
20301,SH1920,D10,64,1600,704
20302,SH1920,B08,75,6000,1125
20303,SH1920,B09,124,1860,496
20304,SH1921,D04,66,6600,3036
20305,SH1921,D06,82,2870,1394
20306,SH1921,D08,97,7275,3104
20307,SH1921,D09,86,3440,860
20308,SH1921,D08,68,10880,2040
20309,SH1921,S1,95,6175,2850
20310,SH1921,S2,69,4140,1518
20311,SH1921,B03,54,540,216
20312,SH1921,D09,127,8890,2794
20313,SH1921,B04,127,11430,5207
20314,SH1921,B09,61,915,244
20315,SH1922,D04,103,10300,4738
20316,SH1922,D06,110,3850,1870
20317,SH1922,D08,85,6375,2720
20318,SH1922,D09,115,4600,1150
20319,SH1922,D08,66,10560,1980
20320,SH1922,S1,119,7735,3570
20321,SH1922,S2,106,6360,2332
20322,SH1922,B01,92,3680,1380
20323,SH1922,B03,51,510,204
20324,SH1922,D09,70,4900,1540
20325,SH1922,B04,109,9810,4469
20326,SH1922,B05,115,2300,920
20327,SH1922,B06,64,1920,704
20328,SH1922,D10,95,2375,1045
20329,SH1922,B08,75,6000,1125
20330,SH1922,B09,106,1590,424
20331,SH1923,D01,70,4200,1400
20332,SH1923,D02,115,5750,1955
20333,SH1923,D03,84,4200,1680
20334,SH1923,D04,104,10400,4784
20335,SH1923,D06,108,3780,1836
20336,SH1923,D08,122,9150,3904
20337,SH1923,D09,99,3960,990
20338,SH1923,D08,55,8800,1650
20339,SH1923,S1,73,4745,2190
20340,SH1923,S2,85,5100,1870
20341,SH1923,B01,71,2840,1065
20342,SH1923,B03,106,1060,424
20343,SH1923,D09,59,4130,1298
20344,SH1923,B04,90,8100,3690
20345,SH1923,B05,87,1740,696
20346,SH1923,B06,77,2310,847
20347,SH1923,D10,96,2400,1056
20348,SH1923,B08,92,7360,1380
20349,SH1923,B09,111,1665,444
20350,SH1924,D01,53,3180,1060
20351,SH1924,D02,50,2500,850
20352,SH1924,D03,129,6450,2580
20353,SH1924,D04,125,12500,5750
20354,SH1924,D06,86,3010,1462
20355,SH1924,D08,53,3975,1696
20356,SH1924,D09,96,3840,960
20357,SH1924,D08,98,15680,2940
20358,SH1924,S1,105,6825,3150
20359,SH1924,S2,66,3960,1452
20360,SH1924,B01,98,3920,1470
20361,SH1924,B03,92,920,368
20362,SH1924,D09,119,8330,2618
20363,SH1924,B04,105,9450,4305
20364,SH1924,B05,83,1660,664
20365,SH1924,B06,130,3900,1430
20366,SH1924,D10,56,1400,616
20367,SH1924,B08,123,9840,1845
20368,SH1924,B09,50,750,200
20369,SH1925,D08,73,11680,2190
20370,SH1925,S1,104,6760,3120
20371,SH1925,S2,115,6900,2530
20372,SH1925,B01,114,4560,1710
20373,SH1925,B03,83,830,332
20374,SH1925,D09,66,4620,1452
20375,SH1925,B04,93,8370,3813
20376,SH1925,B06,58,1740,638
20377,SH1925,D10,78,1950,858
20378,SH1925,B09,65,975,260
20379,SH1926,D04,128,12800,5888
20380,SH1926,D06,51,1785,867
20381,SH1926,D08,126,9450,4032
20382,SH1926,D09,82,3280,820
20383,SH1926,D08,74,11840,2220
20384,SH1926,S1,75,4875,2250
20385,SH1926,S2,55,3300,1210
20386,SH1926,B01,102,4080,1530
20387,SH1926,B03,67,670,268
20388,SH1926,D09,90,6300,1980
20389,SH1926,D10,84,2100,924
20390,SH1926,B09,94,1410,376
20391,SH1927,D04,56,5600,2576
20392,SH1927,D06,64,2240,1088
20393,SH1927,D08,59,4425,1888
20394,SH1927,D09,97,3880,970
20395,SH1927,D08,123,19680,3690
20396,SH1927,S1,123,7995,3690
20397,SH1927,S2,74,4440,1628
20398,SH1927,B01,74,2960,1110
20399,SH1927,B03,66,660,264
20400,SH1927,D09,115,8050,2530
20401,SH1927,B06,101,3030,1111
20402,SH1927,B09,85,1275,340
20403,SH1928,D04,58,5800,2668
20404,SH1928,D06,61,2135,1037
20405,SH1928,D08,129,9675,4128
20406,SH1928,S1,95,6175,2850
20407,SH1928,S2,94,5640,2068
20408,SH1928,B01,114,4560,1710
20409,SH1928,B03,125,1250,500
20410,SH1928,D09,107,7490,2354
20411,SH1928,B06,88,2640,968
20412,SH1928,B09,121,1815,484
20413,SH1929,D04,105,10500,4830
20414,SH1929,D06,72,2520,1224
20415,SH1929,D08,61,4575,1952
20416,SH1929,D09,103,4120,1030
20417,SH1929,S1,113,7345,3390
20418,SH1929,S2,92,5520,2024
20419,SH1929,B01,90,3600,1350
20420,SH1929,B03,98,980,392
20421,SH1929,D09,107,7490,2354
20422,SH1929,B09,85,1275,340
20423,SH1930,D04,123,12300,5658
20424,SH1930,D06,102,3570,1734
20425,SH1930,D08,130,9750,4160
20426,SH1930,D09,82,3280,820
20427,SH1930,D08,117,18720,3510
20428,SH1930,S1,115,7475,3450
20429,SH1930,S2,53,3180,1166
20430,SH1930,B01,72,2880,1080
20431,SH1930,B03,74,740,296
20432,SH1930,D09,130,9100,2860
20433,SH1930,D10,88,2200,968
20434,SH1930,B09,103,1545,412
20435,SH1931,S1,124,8060,3720
20436,SH1931,B01,81,3240,1215
20437,SH1931,B03,62,620,248
20438,SH1931,D09,66,4620,1452
20439,SH1931,B04,107,9630,4387
20440,SH1931,B09,88,1320,352
20441,SH1932,S1,74,4810,2220
20442,SH1932,B01,65,2600,975
20443,SH1932,B03,102,1020,408
20444,SH1932,D09,84,5880,1848
20445,SH1932,B04,98,8820,4018
20446,SH1932,B09,85,1275,340
20447,SH1933,D04,95,9500,4370
20448,SH1933,D06,102,3570,1734
20449,SH1933,S1,97,6305,2910
20450,SH1933,S2,54,3240,1188
20451,SH1933,B01,59,2360,885
20452,SH1933,B03,57,570,228
20453,SH1933,D09,130,9100,2860
20454,SH1933,B04,99,8910,4059
20455,SH1934,D04,110,11000,5060
20456,SH1934,D06,125,4375,2125
20457,SH1934,D08,76,5700,2432
20458,SH1934,D09,110,4400,1100
20459,SH1934,D08,98,15680,2940
20460,SH1934,S1,91,5915,2730
20461,SH1934,S2,117,7020,2574
20462,SH1934,B01,96,3840,1440
20463,SH1934,B03,79,790,316
20464,SH1934,D09,71,4970,1562
20465,SH1934,B04,99,8910,4059
20466,SH1934,B06,115,3450,1265
20467,SH1934,D10,88,2200,968
20468,SH1934,B08,93,7440,1395
20469,SH1934,B09,126,1890,504
20470,SH1935,D03,125,6250,2500
20471,SH1935,D08,72,11520,2160
20472,SH1935,S1,128,8320,3840
20473,SH1935,S2,67,4020,1474
20474,SH1935,D09,57,3990,1254
20475,SH1935,B09,54,810,216
20476,SH1936,B01,118,4720,1770
20477,SH1936,B03,97,970,388
20478,SH1936,D09,106,7420,2332
20479,SH1936,B09,125,1875,500
20480,SH1937,D01,105,6300,2100
20481,SH1937,D04,52,5200,2392
20482,SH1937,D06,107,3745,1819
20483,SH1937,D08,98,7350,3136
20484,SH1937,D09,66,2640,660
20485,SH1937,D08,59,9440,1770
20486,SH1937,S1,72,4680,2160
20487,SH1937,S2,113,6780,2486
20488,SH1937,B01,81,3240,1215
20489,SH1937,B03,63,630,252
20490,SH1937,D09,51,3570,1122
20491,SH1937,B09,119,1785,476
20492,SH453,D04,122,12200,5612
20493,SH453,D06,100,3500,1700
20494,SH453,D08,103,7725,3296
20495,SH453,D09,57,2280,570
20496,SH453,D08,81,12960,2430
20497,SH453,S1,107,6955,3210
20498,SH453,S2,76,4560,1672
20499,SH453,B01,124,4960,1860
20500,SH453,B03,93,930,372
20501,SH453,D09,92,6440,2024
20502,SH453,B09,96,1440,384
20503,SH797,D04,92,9200,4232
20504,SH797,D06,123,4305,2091
20505,SH797,D08,86,6450,2752
20506,SH797,D09,72,2880,720
20507,SH797,D08,74,11840,2220
20508,SH797,S1,127,8255,3810
20509,SH797,S2,89,5340,1958
20510,SH797,B01,55,2200,825
20511,SH797,B03,83,830,332
20512,SH797,D09,54,3780,1188
20513,SH797,B06,106,3180,1166
20514,SH797,B09,74,1110,296
20515,SH267,D04,71,7100,3266
20516,SH267,D06,69,2415,1173
20517,SH267,D08,111,8325,3552
20518,SH267,D09,118,4720,1180
20519,SH267,D08,50,8000,1500
20520,SH267,S1,102,6630,3060
20521,SH267,S2,109,6540,2398
20522,SH267,B01,127,5080,1905
20523,SH267,B03,116,1160,464
20524,SH267,D09,50,3500,1100
20525,SH267,B06,112,3360,1232
20526,SH267,B09,107,1605,428
20527,SH1938,D01,73,4380,1460
20528,SH1938,D02,99,4950,1683
20529,SH1938,D03,127,6350,2540
20530,SH1938,D04,97,9700,4462
20531,SH1938,D06,99,3465,1683
20532,SH1938,D08,100,7500,3200
20533,SH1938,D09,128,5120,1280
20534,SH1938,D08,68,10880,2040
20535,SH1938,S1,102,6630,3060
20536,SH1938,S2,81,4860,1782
20537,SH1938,B01,119,4760,1785
20538,SH1938,B03,94,940,376
20539,SH1938,D09,78,5460,1716
20540,SH1938,B04,86,7740,3526
20541,SH1938,B06,57,1710,627
20542,SH1938,B09,91,1365,364
20543,SH1939,D04,113,11300,5198
20544,SH1939,D06,52,1820,884
20545,SH1939,D08,107,8025,3424
20546,SH1939,D09,52,2080,520
20547,SH1939,S1,126,8190,3780
20548,SH1939,S2,82,4920,1804
20549,SH1939,B01,123,4920,1845
20550,SH1939,B03,81,810,324
20551,SH1939,D09,89,6230,1958
20552,SH1939,B09,87,1305,348
20553,SH1940,D04,63,6300,2898
20554,SH1940,D06,101,3535,1717
20555,SH1940,D08,56,4200,1792
20556,SH1940,D09,107,4280,1070
20557,SH1940,S1,109,7085,3270
20558,SH1940,S2,59,3540,1298
20559,SH1940,B01,111,4440,1665
20560,SH1940,B03,62,620,248
20561,SH1940,D09,98,6860,2156
20562,SH1940,B06,66,1980,726
20563,SH1940,B09,98,1470,392
20564,SH1941,D01,69,4140,1380
20565,SH1941,D02,77,3850,1309
20566,SH1941,D03,71,3550,1420
20567,SH1941,D04,50,5000,2300
20568,SH1941,D06,91,3185,1547
20569,SH1941,D08,73,5475,2336
20570,SH1941,D09,122,4880,1220
20571,SH1941,D08,99,15840,2970
20572,SH1941,S1,113,7345,3390
20573,SH1941,S2,60,3600,1320
20574,SH1941,B01,50,2000,750
20575,SH1941,B03,130,1300,520
20576,SH1941,D09,75,5250,1650
20577,SH1941,B06,83,2490,913
20578,SH1941,B09,128,1920,512
20579,SH1942,D04,93,9300,4278
20580,SH1942,D06,87,3045,1479
20581,SH1942,D08,81,6075,2592
20582,SH1942,D09,56,2240,560
20583,SH1942,S1,60,3900,1800
20584,SH1942,S2,126,7560,2772
20585,SH1942,B01,96,3840,1440
20586,SH1942,B03,62,620,248
20587,SH1942,D09,80,5600,1760
20588,SH1942,B09,107,1605,428
20589,SH1386,D04,128,12800,5888
20590,SH1386,D06,111,3885,1887
20591,SH1386,D08,128,9600,4096
20592,SH1386,D09,81,3240,810
20593,SH1386,D08,98,15680,2940
20594,SH1386,S1,129,8385,3870
20595,SH1386,S2,120,7200,2640
20596,SH1386,B01,87,3480,1305
20597,SH1386,B03,81,810,324
20598,SH1386,D09,82,5740,1804
20599,SH1386,B06,66,1980,726
20600,SH1386,B09,128,1920,512
20601,SH1943,D09,130,9100,2860
20602,SH1943,B09,58,870,232
20603,SH1944,D01,119,7140,2380
20604,SH1944,D02,117,5850,1989
20605,SH1944,D04,62,6200,2852
20606,SH1944,D06,84,2940,1428
20607,SH1944,D08,53,3975,1696
20608,SH1944,D09,58,2320,580
20609,SH1944,D08,62,9920,1860
20610,SH1944,S1,129,8385,3870
20611,SH1944,S2,58,3480,1276
20612,SH1944,B01,69,2760,1035
20613,SH1944,B03,50,500,200
20614,SH1944,D09,122,8540,2684
20615,SH1944,B04,125,11250,5125
20616,SH1944,B06,65,1950,715
20617,SH1944,D10,50,1250,550
20618,SH1944,B09,123,1845,492
20619,SH1944,D01,74,4440,1480
20620,SH1944,D04,63,6300,2898
20621,SH1944,D06,75,2625,1275
20622,SH1944,D08,76,5700,2432
20623,SH1944,D09,115,4600,1150
20624,SH1944,D08,78,12480,2340
20625,SH1944,S1,73,4745,2190
20626,SH1944,S2,64,3840,1408
20627,SH1944,B01,69,2760,1035
20628,SH1944,B03,64,640,256
20629,SH1944,D09,50,3500,1100
20630,SH1944,B04,123,11070,5043
20631,SH1944,B09,88,1320,352
20632,SH1944,D01,78,4680,1560
20633,SH1944,D02,60,3000,1020
20634,SH1944,D03,97,4850,1940
20635,SH1944,D04,53,5300,2438
20636,SH1944,D06,98,3430,1666
20637,SH1944,D08,63,4725,2016
20638,SH1944,D09,105,4200,1050
20639,SH1944,D08,60,9600,1800
20640,SH1944,S1,70,4550,2100
20641,SH1944,S2,120,7200,2640
20642,SH1944,B01,59,2360,885
20643,SH1944,B03,66,660,264
20644,SH1944,D09,116,8120,2552
20645,SH1944,B04,113,10170,4633
20646,SH1944,B05,95,1900,760
20647,SH1944,B06,67,2010,737
20648,SH1944,D10,113,2825,1243
20649,SH1944,B08,111,8880,1665
20650,SH1944,B09,91,1365,364
20651,SH1944,D01,97,5820,1940
20652,SH1944,D02,121,6050,2057
20653,SH1944,D03,97,4850,1940
20654,SH1944,D04,108,10800,4968
20655,SH1944,D06,51,1785,867
20656,SH1944,D08,58,4350,1856
20657,SH1944,D09,68,2720,680
20658,SH1944,D08,115,18400,3450
20659,SH1944,S1,128,8320,3840
20660,SH1944,S2,54,3240,1188
20661,SH1944,B01,73,2920,1095
20662,SH1944,B03,68,680,272
20663,SH1944,D09,99,6930,2178
20664,SH1944,B04,110,9900,4510
20665,SH1944,B06,70,2100,770
20666,SH1944,B09,50,750,200
20667,SH1944,D01,123,7380,2460
20668,SH1944,D02,80,4000,1360
20669,SH1944,D03,72,3600,1440
20670,SH1944,D04,111,11100,5106
20671,SH1944,D06,89,3115,1513
20672,SH1944,D08,126,9450,4032
20673,SH1944,D09,92,3680,920
20674,SH1944,D08,55,8800,1650
20675,SH1944,S1,50,3250,1500
20676,SH1944,S2,100,6000,2200
20677,SH1944,B01,117,4680,1755
20678,SH1944,B03,105,1050,420
20679,SH1944,D09,105,7350,2310
20680,SH1944,B04,56,5040,2296
20681,SH1944,B05,99,1980,792
20682,SH1944,B06,105,3150,1155
20683,SH1944,D10,98,2450,1078
20684,SH1944,B08,81,6480,1215
20685,SH1944,B09,114,1710,456
20686,SH1944,D01,97,5820,1940
